"","x"
"661",93.8650238581148
"662",89.1947409581227
"663",95.8082905333255
"664",95.4880516411005
"665",91.9604030675749
"666",94.487806520553
"667",91.0948838822416
"668",91.284182884071
"669",88.3121383525719
"670",88.0821403747317
"671",89.2069151446475
"672",87.096056208658
"673",87.9301554412891
"674",89.8476858614549
"675",87.8621749566042
"676",87.6644344773575
"677",99.4534207482107
"678",93.1124272632898
"679",90.5308064369636
"680",94.7286270136257
"681",103.405006100207
"682",101.21832033876
"683",106.898704225029
"684",99.8953178672996
"685",98.9652110382779
"686",99.5901246279599
"687",99.9976856502517
"688",99.4033474292534
"689",100.331428777677
"690",92.5920722152116
"691",88.5497559319063
"692",86.1448355087746
"693",89.6625053836928
"694",94.4170957890605
"695",88.8877508004374
"696",87.3330516285642
"697",85.3258940639319
"698",89.4695507841062
"699",87.5190107918667
"700",98.633462789255
"701",95.5265482044403
"702",89.1508330501547
"703",88.3726126472173
"704",86.8956013537181
"705",92.2517328327291
"706",88.3176903915651
"707",94.5422583596345
"708",88.2034239602526
"709",102.176076205738
"710",93.0001580388021
"711",87.1427802766777
"712",87.3198695828971
"713",89.7638785646943
"714",89.2338762323019
"715",86.0585246128277
"716",91.013241508364
"717",85.4500072519035
"718",101.560544318829
"719",86.5615455285573
"720",87.6916536894451
"721",97.6396641148919
"722",98.4492198935186
"723",93.7051369383809
"724",92.3184960740276
"725",91.2045310537984
"726",94.6641594393285
"727",89.2331191868323
"728",86.8575173730475
"729",91.8599548672863
"730",95.8518966983666
"731",95.3244004267354
"732",94.2672803067864
"733",90.2735827311777
"734",89.0969626265294
"735",88.4503673438472
"736",93.5453156229847
"737",89.2524463940957
"738",94.9326921168048
"739",92.7503500267038
"740",96.2776671160596
"741",98.2076878569455
"742",96.812375079843
"743",85.9410561664691
"744",87.9049013506089
"745",92.8653687205222
"746",92.5002287574041
"747",96.0651709966141
"748",88.3334047945265
"749",96.2860588382651
"750",89.8138383421448
"751",97.728575897394
"752",93.8423573969607
"753",94.2320471769167
"754",87.5219001706321
"755",86.8782518665427
"756",87.26331366499
"757",98.2431247801083
"758",100.13381258397
"759",97.1437610545075
"760",90.4259827015684
"761",101.522179608694
"762",99.4073738414091
"763",94.2992805989939
"764",88.6571952960881
"765",88.7664997244232
"766",87.6219744298877
"767",85.4521796377288
"768",86.7638669660504
"769",89.6148519413828
"770",98.0890434200564
"771",101.041407764058
"772",97.5143776387695
"773",103.019812142541
"774",105.959030482646
"775",101.965191200018
"776",105.292201951316
"777",105.147517099871
"778",105.12741090573
"779",100.781504535899
"780",99.5252019343851
"781",103.419468492747
"782",97.2559930620087
"783",97.6434101726091
"784",150.359586535268
"785",97.5909014450288
"786",98.1727411143516
"787",96.0995433690066
"788",95.1045481779659
"789",95.0345962104132
"790",95.9705553785309
"791",96.4615030214533
"792",96.0701438090743
"793",97.1456192334574
"794",96.1657876137613
"795",95.6278212553091
"796",96.1308926067187
"797",95.3008843097057
"798",96.364599173189
"799",96.8058341328683
"800",94.4381002942002
"801",96.515004819305
"802",97.1989101211792
"803",96.6410657108535
"804",97.3082694133719
"805",96.9265674877975
"806",95.7323347929665
"807",98.5595005767405
"808",99.6471962678722
"809",99.5147737619624
"810",99.697804074394
"811",100.077371595923
"812",100.853631740107
"813",98.3229530200549
"814",97.0192712687021
"815",100.984507204839
"816",102.549684314226
"817",100.63705140123
"818",100.438656241889
"819",103.030441707616
"820",107.227242687179
"821",105.17719421946
"822",111.334667796595
"823",109.074231685366
"824",108.741000455738
"825",110.181724455395
"826",107.302842827264
"827",105.895844919663
"828",99.2811160844603
"829",97.2744084280554
"830",100.424090847389
"831",98.6856021643306
"832",100.85761382996
"833",103.559736952181
"834",96.7987204014986
"835",98.2627926533559
"836",96.0818916556497
"837",94.0771337679042
"838",97.2342465987684
"839",100.087745825213
"840",98.1281423937655
"841",100.636221561434
"842",102.206413004219
"843",99.9091356025276
"844",101.337836168426
"845",100.891505721757
"846",101.755260302345
"847",105.947066797612
"848",101.600326806134
"849",98.5066487388324
"850",96.9352880727439
"851",97.1875681653976
"852",100.16480526945
"853",106.548654565466
"854",99.3310413560447
"855",98.3989358896281
"856",98.3156992790492
"857",104.987534981713
"858",105.468250143389
"859",101.224178667268
"860",94.3999513790575
"861",94.4713317622662
"862",94.1221962028197
"863",93.9280909584413
"864",99.9487509166207
"865",98.7272881645848
"866",98.5424582084183
"867",101.755247865122
"868",100.292253136829
"869",103.179340740914
"870",103.657147196082
"871",100.672992399759
"872",100.917710546874
"873",100.561626111784
"874",101.008330405812
"875",99.441551222496
"876",101.824883316868
"877",101.164108551783
"878",104.298605843524
"879",103.765171179094
"880",102.421107823853
"881",105.577389856928
"882",103.805597539006
"883",102.816432693747
"884",101.678803339111
"885",100.528826605633
"886",101.050425158853
"887",101.455502456833
"888",98.2205484658361
"889",98.5376727747445
"890",99.7269120956207
"891",98.8459438971759
"892",100.24211239546
"893",99.7485699325097
"894",97.7839289339346
"895",97.0384039360887
"896",96.6431929175213
"897",96.6802302201583
"898",96.6190529525733
"899",96.5722225279252
"900",97.3670677007647
"901",104.588913216567
"902",108.248001601382
"903",109.979507395422
"904",110.137006245089
"905",107.802741840344
"906",100.477474795401
"907",100.530288282324
"908",104.979569396082
"909",104.869325930255
"910",104.969348580479
"911",107.420862085232
"912",105.062064696724
"913",108.581084911119
"914",106.394305222906
"915",99.7864543345424
"916",100.587551758191
"917",102.216962861282
"918",103.04810009832
"919",100.244314091793
"920",106.248948234839
"921",105.11430952685
"922",104.028336635573
"923",98.1936489144714
"924",101.337186055736
"925",101.259816242853
"926",97.1256622577014
"927",103.629226132786
"928",97.756674731867
"929",98.272194521778
"930",97.0740440971648
"931",96.6662314280549
"932",96.5442216367462
"933",96.4914991701702
"934",96.6126872548483
"935",96.4868491546815
"936",96.6181884555018
"937",96.4899553806023
"938",96.9575631562014
"939",98.8055477323903
"940",97.7739386851515
"941",96.7256936622404
"942",96.8562174936107
"943",96.5211855656973
"944",97.0467010367438
"945",96.5722394767615
"946",96.4386058614489
"947",96.7776124541285
"948",96.4300667548269
"949",96.3965104501841
"950",96.6498290352402
"951",96.9308177066632
"952",99.6684491908997
"953",100.296641342447
"954",100.553107956154
"955",100.487328453732
"956",100.390949415692
"957",98.0588210950412
"958",96.8691998669889
"959",96.6950921870172
"960",96.6202063392152
"961",96.585951069751
"962",96.593936596014
"963",96.9986893355363
"964",96.7771670870601
"965",96.8446882968291
"966",96.6394220240837
"967",96.7426140358185
"968",96.8070859248664
"969",96.6125680005158
"970",96.5568855615926
"971",96.5907061972165
"972",96.7658193879842
"973",96.7720704021565
"974",96.7034541560533
"975",96.9582946595751
"976",96.8204746594691
"977",98.7372182126274
"978",97.1686710563437
"979",96.6170374901269
"980",96.5003713345575
"981",101.121925490434
"982",100.77297574737
"983",98.3388369877879
"984",96.8234303828862
"985",96.8965739430426
"986",96.6489471297247
"987",96.8412516384688
"988",96.647138074825
"989",96.7450250200968
"990",96.6702867952732
"991",100.787598896024
"992",100.721587764775
"993",100.637325694559
"994",98.5514522675106
"995",99.8175274523096
"996",99.6319682398791
"997",99.4371453427806
"998",99.1060226164035
"999",97.6358395082859
"1000",96.8566504067727
